,0,1
1507,13,KMBBCCKMoDDOLMoAAOLEEENxGGooNooxIIJJ
1508,13,ooxCCCDDEEKLAAooKLHIFFKLHIJooooIJoGG
1509,13,IBBCCoIoDDDxIAAoKLFFFoKLoJGGHHoJoooo
1510,13,JBBMooJooMCCKoAAoNKoLDDNEELooxGGHHxo
1511,13,oooxooooGoJoAAGIJoCCCIooFoHDDxFoHooo
1512,13,HBBBooHCCCDDIJAALMIJoKLMoJoKEEFFGGoo
1513,13,GooBBoGooxLMHAAoLMHoJDDMxIJKoooIJKFF
1514,13,oHBBCCoHoJDDAAoJoLoIoEELoIooKxGGGoKo
1515,13,ooGHBBCCGHJKFAAoJKFoDDJLFooIoLEEEIoL
1516,13,GIBBCCGIJooLAAJooLHDDxKLHFFoKooooooo
1517,13,ooIoooooIxCCAAIooooHDDEEoHFFFJGGGooJ
1518,13,ooxCCLooJDDLIoJAALIoJoooIEEKFFxHHKoo
1519,13,BBoLooJooLCCJAALoMxoKEEMooKFFxHHHIIo
1520,13,oooIooooHIBBAAHIJKCCooJKGDDDoLGoxFFL
1521,13,FBBBxoFDDDJKGHAAJKGHoIEEoHoIoooooIoo
1522,13,FoooooFHooKoGHAAKoGBBoKooIJCCCxIJEEE
1523,13,BBHxDDGoHIoKGAAIJKGEEEJoooooooooooxo
1524,13,JoKBBxJoKLooJAALooDDEEEoFFGGooHHHIIo
1525,13,xoJoCCHxJoKoHIAAKoHIoEEEoooooLFFFGGL
1526,13,oxCCJoooHxJoAAHIooGooIooGEEFFooooooo
1527,13,oxCCJxooHIJoAAHIooGoooooGEEFFooooooo
1528,13,ooGHoxooGHooooGAAJoxDDoJoooIEEoFFIoo
1529,13,ooIBBxHoIoJKHAAoJKoDDEEEFFFoooxooooo
1530,13,GoBBBoGoooKxHoAAKLHDDJKLxIoJoooIoFFF
1531,13,BBoxoKGoooJKGoAAJLxoEEJLooHIoLooHIFF
1532,13,oIoBBooICCDDAAoJKoEEoJKLFFFGGLooHHoo
1533,13,BBoooooFooHIoFAAHIoxDDHoooGoooooGEEE
1534,13,oxoCCooDDoJooAAoJoEEEoJooxIGGoooIHHo
1535,13,oBBBoKoxDDoKooAAoKEEoJoooIoJFFoIGGHH
1536,13,BBoooooFooIJoFAAIJoGCCIooGHooooxHEEo
1537,13,FoooIxFCCoIJAAGooJooGooooxHoEEooHooo
1538,13,ooooHoooEoHxAAEoHIooFCCIooFGooDDDGoo
1539,13,xCCoJKoxooJKoHAAJKoHIoooooIEEEoFFGGo
1540,13,ooHBBKooHIoKAAoIoKoGoJCCoGxJoooxFFoo
1541,13,ooIBBKooICCKAAIJooxEEJooFFFooooxHHHo
1542,13,oBBJCCooIJooAAIooLDDIEELooooKoxGGoKx
1543,13,xoCCxLooJKoLAAJKoLoIEEFFoIGGGoHHoooo
1544,13,oxCCoMoDDKoMAAIKooooILEEGHJLooGHJFFF
1545,13,BBoxJooooIJKAAoIJKHDDEEKHFFFooHoGGoo
1546,13,oooooJooHBBJAAHIoJGooICCGDDDEEGFFFoo
1547,13,oKBBCCxKLEEEooLAANFFLoMNJGGoMxJooIIo
1548,13,HxCCDDHEEKLoAAJKLooIJFFFoIooooooxooo
1549,13,oCCCJoooDDJKxoAAJKHEEFFLHooIoLGGGIoo
1550,13,IoBBLxIoDDLoJoAALMJEEFFMoooKooGGGKox
1551,13,GoooxKGoCCJKHoAAJKHDDDooEEoIFFoooIoo
1552,13,oBBIoooooICCoAAIJoxoEEJxooHoooooHGGG
1553,13,BBBooxoHIooKoHIAAKDDIooooooJEExGGJoo
1554,13,ooooIxxoDDIJFoGAAJFoGHooFooHEEoooHoo
1555,13,ooxCCKoooooKooIAAKDDIJEEHFFJooHooxoo
1556,13,IBBBxMIxEELMIJAALooJoKoooJoKFFGGHHoo
1557,13,BBBCCKHDDDoKHAAIoKHooIEEoooJFFoooJGG
1558,13,oHBBLMoHIKLMAAIKoooxDDooooJoEEooJxGG
1559,13,GoBBooGCCCxoAAoIJoEEoIJooHoIoooHFFFo
1560,13,oxCCoLHoJDDLHoJAALIoJKooIEEKFFoGGooo
1561,13,oBBCCKooIooKAAIJooDDoJEEHFFGGGHooooo
1562,13,ooxCCCDDDooIAAGooIFoGoHIFEEoHooooooo
1563,13,ooKLBBCCKLMoIJAAMoIJDDEEIFFoooGGHHoo
1564,13,ooxCCJoooHoJAAoHIoDDDoIooGEEFFoGoooo
1565,13,JBBMCCJDDMoNKoLAANKoLEEoooxooxHHHIIo
1566,13,ooxoooooHCCoAAHoIoGDDoIoGoEEEoGoFFFo
1567,13,EoooHJEBBoHJAAGooJxFGoIooFDDIooooooo
1568,13,GHooooGHBBCCAAJooLDDJoKLoIEEKooIFFoo
1569,13,BBBoJKooIoJKAAIoooHCCoxoHEEoooFFxooo
1570,13,GoHJBBGoHJoKGoIAAKCCIooLoxEEoLFFoooL
1571,13,oxCCDDEEFFKLAAoJKLGGGJooIoHHHoIooooo
1572,13,ooHBBKFoHIoKFAAIoLFGCCCLoGooJLxEEEJo
1573,13,BBBIJLCCoIJLAAooKLFGDDKoFGHoooFoHEEE
1574,13,HoBBoxHDDDLoAAooLMIxFFoMIJoKGGoJoKoo
1575,13,GIBBCCGIJDDDAAJooLHoJoKLHEEoKoHFFFoo
1576,13,BBBIxoGooIJKGoAAJKDDHEEoooHoooooxooo
1577,13,EFGHBBEFGHIKEFAAIKCCooJoDDooJoooooJo
1578,13,BBLxoxIoLEEOIAAMoOJFFMGGJKooNooKHHNo
1579,13,GBBCCCGoIDDDAAIJKLoooJKLHoooKMHEEFFM
1580,13,BBoooxHoxoMNHAAoMNIJKEENIJKLooIFFLGG
1581,13,ooBBxoooDDoKooAAJKoxFFJKoGGIHHoooIoo
1582,13,oBBCCxoHEEEKoHAAJKFFIoJoooIGGGoooooo
1583,13,ooJBBBooJCCCAAJooKHIDDxKHIFFoLGGGooL
1584,13,EBBoxoEoGoHIAAGoHIoFoooooFDDDooFoooo
1585,13,xJKCCCIJKoooIAALMoDDoLMooxFFooGGGHHo
1586,13,oCCLDDoooLEExAALMoKFFFMNKGGHHNIIJJoo
1587,13,BBoooKHxDDDKHAAooKooIEEoxoIJGGoooJoo
1588,13,ooxooIooGCCIAAGHoIFDDHooFooHooFoooEE
1589,13,ooHoooooHoBBAAHooIGCCDDIGEEEoIFFFooo
1590,13,BBBGHIooFGHIAAFooJoECCCJoExooooooooo
1591,13,BBICCxooIoEEooIAAKoxGGoKoooJHHoooJoo
1592,13,GIBBCCGIoooMHJAALMHJDDLooJKoxoFFKooo
1593,13,oBBKCCDDxKLMJoAALMJFFGGMJoHHooooIIoo
1594,13,oIBBoooIoJCCAAoJooHooJDDHEEFFKHGGGoK
1595,13,BBCCCooooKoxAAoKoLIEEKoLIoJFFoxoJHHo
1596,13,ooJBBLCCJoKLIAAoKLIoDDEEFFFooooGGGHH
1597,13,oooIBBCCoIKLEAAJKLEooJKMFGHJoMFGHDDD
1598,13,HooCCCHooJDDxAAJoKoxFFoKooIoGGooIooo
1599,13,BBJKooHoJKCCHoJAAMIooooMIDDoLxoxGGLo
1600,13,oxCCKoooHoKLAAHJoLGoIJDDGoIooMGEEFFM
1601,13,FBBICCFHoIJLFHAAJLGDDoKoGoooKoEEEooo
1602,13,oxoLCCIJoLooIJAAMooJDDMoooKEExGGKHHo
1603,13,oxCCCKoDDoJKoHAAJooHIEEoooIooxGGIooo
1604,13,ooBBCCDDEEKLIAAoKLIoooKMJooFFMJGGHHo
1605,13,ooEBBBooEFGIoAAFGICCCoHIoDDoHooooooo
1606,13,BBCCJxGoooJKGoAAJKGoHooKooHIEEFFFIoo
1607,13,xoCCDDEEFFoLAAJKoLooJKooIGGKooIHHHoo
1608,13,IoJBBxIoJoooIAALooDDKLooooKEExGGHHoo
1609,13,IoBBCCIDDEEEAAKLoMooKLoMoJKFFooJGGxo
1610,13,xCCGHoooFGHJAAFooJooFDDoooooIoEEEoIo
1611,13,BBooooCCDDoLAAoKoLIEEKoMIoJFFMxoJoox
1612,13,BBBIoJoooIoJAAHooKoGHCCKoGxoooooEEFF
1613,13,FBBBCCFooIoJAAoIoJoGDDoKoGHooKEEHooK
1614,13,oFooxooFCCHIAAoGHIoooGDDoooGoooEEEoo
1615,13,oooHIJBBoHIJEAAoIJEoGoooFoGCCCFooDDo
1616,13,ooFGBBooFGIooAAHIJoCCHoJoooHoKDDEEoK
1617,13,BBBoKLoxDDKLAAIJKLHoIJEEHoooooHxGGoo
1618,13,oBBooMoCCKLMoAAKLNxEEKoNIoJFFoIoJGGx
1619,13,KoBBCCKDDDEEAAooLMFFGGLMooHHHxoooJJo
1620,13,FoIBBMFoIKLMFAAKLoGHJCCxGHJooooxoooo
1621,13,oxCCJKooHIJKAAHIoKGoooooGDDoEEGoooFF
1622,13,GBBKoMGoIKoMAAILoooHJLCCxHJooooHEEFF
1623,13,oIBBBMoIooxMAAooLMHJDDLoHJKEEoxoKGGG
1624,13,BBooxLDDooKLAAooKLoIEEKooIJFFoGGJHHo
1625,13,oIBBLMoICCLMAAJKLMHoJKooHoxxooHFFoGG
1626,13,BBJKCCHIJKLoHIAALoHoooxMEEoooMFFFGGo
1627,13,BBCCoKHooJoKHAAJooDDDJooooIEEoooIFFx
1628,13,GBBBoKGoxDDKAAoIJKoHoIJooHoEEEoHooFF
1629,13,ooooIoBBooIoFAAoIoFGHCCJxGHooJEEEooJ
1630,13,GxoCCCGDDDLMAAJKLMHIJKEEHIoooNoooxoN
1631,13,ooooooooHIBBAAHIJKoGCCJKoGooJxoEEFFo
1632,13,oBBBxxEEooLoIoAALMIFFGGMJooKHHJooKoo
1633,13,oBBCCCooLDDDAALMooKEEMxNKxHHoNIIJJoo
1634,13,BBBCCKoDDDJKooAAJoooHIEEooHIoxoGGIoo
1635,13,ooHBBLooHIKLoAAIKLoooJCCDDDJxoFFGGoo
1636,13,oooIBBoooIJKAAooJKCCCooKHDDEEEHFFGGG
1637,13,BBCCCoDDoooKAAooJKEEFFJoIGGHHoIooooo
1638,13,HBBxooHDDKEEAAJKoLooJFFLoIJooooIGGGo
1639,13,oHBBoLGHCCoLGAAKoLooJKoooIJDDDoIEEFF
1640,13,oxIJooGoIJCCGAAKoooooKLooHDDLooHEExo
1641,13,oBBICCGooIJoGAAIJKooHooKooHDDLooxFFL
1642,13,ooooxJCCCoIJFoAAIoFoGoooFoGHDDEEEHoo
1643,13,BBCCoxEEEooKHoIAAKHoIJoKoooJFFoooGGG
1644,13,HBBooLHxDDoLoIJAALoIJKooooxKFFoooGGG
1645,13,xoJCCMIoJKoMIAAKLoDDEELxGGooooHHoooo
1646,13,oooxoooCCoJKoAAoJKDDEEJoooHIFFooHIGG
1647,13,GBBBCCGHxoKooHAAKLooIEELooIJooFFFJoo
1648,13,oJBBCCoJKooxAAKoLMIEEELMIFFoooIoGGHH
1649,13,xoIoCCDDIoJKGHAAJKGHEEEKoHFFoooooooo
1650,13,oooxCCDDDoKLGAAoKLGIJEEoHIJFFoHooooo
1651,13,GIoBBoGICCDDAAJKLMHoJKLMHoooxMFFFooo
1652,13,oBBBoJoooooJooHAAJCCHIooGooIDDGEEFFF
1653,13,BBoooooGooIJoGAAIJCCDDIoooHEEoooHFFo
1654,13,BBBCCMooDDLMooAALMEEoKooJxoKGGJHHHII
1655,13,xCCKoooDDKoooAAKooEEJoooHIJoooHIJFFx
1656,13,oBBoJKCCCoJKoAAoJoooHIooxoHIEEoFFGGo
1657,13,HBBBooHoooKLIoAAKLIxDDoLEEoJooFFoJGG
1658,13,oBBoCCooKDDDAAKoooEEKooLIJFFFLIJGGxo
1659,13,ooJBBBooJoKoAAooKLHICCxLHIEEoMFFGGoM
1660,13,IBBxoLIDDoxLAAJooMooJFFMoooKGGHHHKoo
1661,13,HJBBCCHJDDEEAAoKLMIooKLMIoooxoGGoooo
1662,13,oGoooJoGBBoJAAHIoJFoHICCFoHDDoFEEooo
1663,13,JBBoooJCCoxxAAKooMooKFFMoGGLHHIIILoo
1664,13,oHJBBBGHJKooGAAKLMoICCLMoIooxxFFoooo
1665,13,BBBoKoCCooKLHAAoKLHDDoooIJEEFFIJoGGo
1666,13,GoBBBxGoDDoLAAIooLHoIJKLHEEJKoooooFF
1667,13,BBCCLMooDDLMAAIJLooHIJEEGHoKooGooKFF
1668,13,ooHBBooxHooKoGAAJKoGDDJKoooIEEFFoIoo
1669,13,HIBBxoHIDDKLHAAoKLooJoooooJEEoFFGGoo
1670,14,GIBBCCGIoDDoGIAAMoHJEEMoHJKLNoFFKLNo
1671,14,oIBBCCoIoDDooIAAMNoJEEMNoJKLxoGGKLox
1672,14,xoGHCCooGHIJoAAoIJDDEEEJooooooooxooo
1673,14,JoBBCCJDDDEEKAAMoNKoLMoNFFLMoxHHIIoo
1674,14,HoIBBxHoIJoKHAAJoKDDoJEEFFxooooooooo
1675,14,oBBCCCDDoJEEAAoJKLIooJKLIFFFoMIoxHHM
1676,14,BBLCCMoJLooMHJLAAMHKooooIKDDEEIFFFGG
1677,14,oGBBoLoGHIoLAAHIoooooJCCooxJKoEEFFKo
1678,14,BBCCxoEEFFFoAAJKooooJKGGooJHHLoIIIoL
1679,14,GooBBBGooJxoHAAJKLHIooKLHIDDDMEEFFFM
1680,14,FoGBBJFoGHoJFAAHoKoooIoKxooIoKoDDEEE
1681,14,GBBBoLGoCCKLAAIJKLDDIJEEHoIoooHFFFoo
1682,14,oHIBBBoHIJKooAAJKMoxDDLMooooLooEEFFx
1683,14,oFoooooFoooHoFAAoHooxCCHoooGooDDoGEE
1684,14,GoHBBKGoHIoKGAAIoooooJCCxEEJoooooxoo
1685,14,ooxICCooHIooAAHIoJGoHDDJGEEooxoooooo
1686,14,HBBCCCHJDDEEIJAAoNIKLooNIKLMoxGGLMoo
1687,14,HxoCCoHDDDLoAAooLoIxFFLoIJoKoooJoKGG
1688,14,oGIoBBoGIoJKoHAAJKoHCCCKDDoooooxxooo
1689,14,oxCCCIoooHoIoAAHoJoooooJxoGEEJooGFFF
1690,14,GoooBBGCCCDDHAAJKLHooJKLEEIJoMooIFFM
1691,14,JxCCoMJDDEEMooKAAMooKLooFFFLGGoHHHII
1692,14,oHBBCCoHoDDMoAAKLMooJKLooIJKxooIJFFx
1693,14,IoJBBxIoJDDMIAAKLMEEEKLooooxooGGGHHo
1694,14,IBBBCCIDDDLMIKAALMJKoEENJKFFFNGGHHoo
1695,14,oxIoCCooIDDDooIAAKEEFFoKoooJoKoxoJHH
1696,14,BBBoooooICCxAAIJoLHEEJoLHooKooFFxKoo
1697,14,xCCDDLooJooLAAJoKooIEEKooIooooFFGGxo
1698,14,oCCDDooooIooxAAIJoEEHIJoGoHoooGFFFoo
1699,14,IBBCCCIoooLMAAoKLMoxoKEEJoooooJFFGGx
1700,14,KBBBCCKMDDEELMAAoPLNFFoPoNOxHHIIOJJo
1701,14,xCCCooGDDEEoGAAJooGIoJKoHIFFKoHooooo
1702,14,oooKCCoDDKLMxoAALMEEJFFMIoJoooIGGHHH
1703,14,BBBoooooJCCoAAJKLoIDDKLxIooxoMGGHHHM
1704,14,oBBoooxooxEEHAAKooHFFKoLIoJGGLIoJooo
1705,14,ooooxNoCCLMNAAKLMNIJKDDoIJEEFFoGGHHH
1706,14,FoHBBoFoHooKGAAoJKGCCCJKGooIxoEEoIoo
1707,14,BBBCCKooIooKAAIoJoHDDoJoHoooooEEExxo
1708,14,BBBoIJooGoIJAAGooKoFCCCKoFoHooDDDHEE
1709,14,ooxCCCDDEEKoAAJoKoIoJFFLIooooLGGHHHL
1710,14,GHBBCCGHoJooAAIJooooIDDDEEFFKoooooKo
1711,14,BBBoHIFoooHIFAAoHJoxGDDJooGoooooxooo
1712,14,BBBoJLoHooJLoHoAALxooIDDGxoIKoGFFFKo
1713,14,ooLMBBHJLMCCHJAANoIKDDNoIKooxoFFGGoo
1714,14,IoJBBxIoJDDoIAALooEEKLFFooKGGMHHHooM
1715,14,FoxoxoFGooJoFGAAJooHIDDDoHIooKEEEooK
1716,14,IBBBCCIDDDooAAoJooEEoJFFoooJoKooxHHK
1717,14,BBBoGIooFoGIAAFoHoEoooHoECCoHxoooooo
1718,14,FBBCCCFDDDooAAGoooooGHooEEEHoooooooo
1719,14,BBCCoLIooooLIoAAoLJxoKEEJooKFFJGGGHH
1720,14,ooHooLooHBBLAAIJoLoGIJKooGCCKoxEExoo
1721,14,xoICCCHoIJKoHAAJKLDDooxLoooooMFFFGGM
1722,14,xoCCDDoxoooKoooAAKoHFFJKoHoIJooHoIGG
1723,14,xoCCDDEEFFMNLAAoMNLoGGHHIIoooOJJKKKO
1724,14,oBBCCNxEEoMNAAooMNKLFFGGKLooHHKIIIJJ
1725,14,BBBHCCoFGHoJoFGAAJDDDoIKooooIKooxooo
1726,14,ooooooBBHCCoAAHIooGoHIDDGEEoJKoooxJK
1727,14,oxHICCGoHIoKGoHAAKxEEoJLoFFoJLoooooL
1728,14,GoHBBxGoHDDLGAAJoLEEIJoLooIKooFFoKoo
1729,14,JoCCDDJEEooMxAAoLMFFGGLooKHHHxoKoooo
1730,14,FGooxxFGooooFGAAIJDDDoIJooHEEEooHooo
1731,14,oEBBGHoEoFGHAAoFGIoooxoIoooooIooDDDo
1732,14,KxCCxoKEEEFFAALMooooLMGGHHIIoNoJJooN
1733,14,GBBKoMGoJKoMAAJooNHICCxNHIooLoEEFFLo
1734,14,HIBBCCHIoJoMHAAJKMDDoJKoooEELoFFGGLo
1735,14,oBBxoooGooxJoGAAIJEEHoIoooHFFFoooooo
1736,14,ooIxooooIJCCAAIJoKoxEEoKoHFFoooHGGoo
1737,14,ooxooLooIxKLAAIJKLGHoJDDGHooooGEEEFF
1738,14,ooIBBLooIJKLoAAJKLoCCCDDoEEFFFoGGHHH
1739,14,GoIBBxGoIKMNGAAKMNoHJLDDoHJLoooHEEFF
1740,14,xCCooMoxEEoMAAKLoMJoKLooJFFFGGooHHII
1741,14,BBoIKLFGoIKLFGAAKoxGHJDDooHJooooxooo
1742,14,oooHoooBBHJooAAIJoCCGIDDFoGEEKFoGooK
1743,14,KBBCCMKoDDDMKAAoLMEEFFLooGGHHHoIIIJJ
1744,14,BBBCCoxoJEExAAJoooIGGKooIooKooHHHKoo
1745,14,FBBIoxFoGIoJAAGooJoooooJooHxooooHEEE
1746,14,oooxxooooFoHAAoFoHoEooGIoEDDGIoooooo
1747,14,EoGBBBEoGoIJAAGoIJFCCCoKFooHoKoooHDD
1748,14,ooGooJFoGBBJFAAIooooHICCDDHxoooooooo
1749,14,BBoHIxEooHIJEoAAIJFoGooJFoGDDDoooooo
1750,14,ooHooJooHBBJoAAIoJoCCIoooGDDEEoGoFFF
1751,14,GBBBKLGxDDKLGIAAoLHIooooHIoJEEFFFJoo
1752,14,oFBBIJoFoHIJoAAHooCCCHooooGooxooGEEE
1753,14,BBFGCCEoFGoIEoFAAIDDDoHJooooHJoooooo
1754,14,oooJBBooxJooAAIJooHoIDDDHEEooKHFFGGK
1755,14,BBBCCKDDDIJKGAAIJKGoHIJoEEHoooooHoFF
1756,14,JoKBBBJoKCCMAAKooMxEELoooFFLGGoxIIIo
1757,14,oxoKCCDDoKLoIJAALMIJEEEMxooooNGGHHoN
1758,14,JooLBBJCCLDDKoAAMoKEEEMoFFooxoHHIIoo
1759,14,ooIBBBooIJKoAAIJKooCCJDDxFFooLoGGHHL
1760,14,GBBJKLGoIJKLAAIooLoHCCxooHooooEEExoo
1761,14,BBBxooDDEEoMAAKooMJoKFFoJGGoLoHHIILo
1762,14,xoKLooJoKLCCJAAoMoDDooMoEEoxGGHHIIIo
1763,14,BBoICCoooIDDAAoIoJEEFFoJoooooooxooHH
1764,14,HBBoKoHoJoKLAAJooLIoCCDDIoEEEMFFGGGM
1765,14,HBBBCCHDDDKLAAoIKLEEoIFFoooJGGoooJoo
1766,14,oBBBCCxoEELMooAALMxoJGGNIoJKoNIHHKoo
1767,14,ooooxooCCoHIAAGoHIooGDDJooGEEJFFFooJ
1768,14,HoIJBBHoIJooHAAKoLCCCKoLoDDEEoFFGGoo
1769,14,oooxHxDDDGHoAAoGoooFoooIoFEEoIoooooo
1770,14,ooBBoxoDDDoooAAIoJEEEIoJooHIFFooHGGo
1771,14,ooIoBBGoIoJKGAAoJKoxDDDKHoooooHEEoFF
1772,14,oBBxoJDDDIoJGAAIooGoHoooGoHEEEFFFooo
1773,14,GoBBBoGCCoDDAAHoooooHIJKxFFIJKoooooo
1774,14,FBBHoJFoGHoJAAGooKCCDDoKooxIoooooIoo
1775,14,BBoooJFGooIJFGAAIJFxDDIoooHEEoooHooo
1776,14,GBBBooGooCCCAAoHoIDDDHoIoxFFoIoooooo
1777,14,ooIBBKCCIJoKHAAJoLHooooLxooxoLooFFGG
1778,14,ooooIJooxoIJAAHoIJGoHCCoGDDoooxFFooo
1779,14,GBBooKGoIooKGoIAALCCCJoLoHoJDDoHoxFF
1780,14,oIBBBooICCDDAAoJKMEEoJKMHoFFLoHGGGLo
1781,14,ooooJKBBooJKFHAAJKFHoIooGCCIDDGoEEEo
1782,14,GoBBxoGoooooGAAIJoDDDIJoooHEEEFFHooo
1783,14,BBCCCLoDDoKLoAAoKoxoJFFooIJooxoIJHHo
1784,14,GooxCCGooooJGAAIoJDDHIooooHEEEFFFooo
1785,14,ooBBKLoxDDKLooAAKLEEoJooHIoJooHIFFGG
1786,14,BBooxoooooKxAAooKLIEEFFLIJoGGGIJoHHH
1787,14,oIBBBxoIJooNAAJKLNHDDKLoHoooMoEEFFMx
1788,14,HBBoLMHoKoLMAAKooMIJCCCoIJDDEEoFFGGG
1789,14,oHIBBooHICCCoAAJoooDDJKooxFFKooGGooo
1790,14,oFooIJoFBBIJAAGHoJooGHooooGxxooEEooo
1791,14,xoKCCMIoKDDMIAALoMoJoLEEoJoFFFoGGGHH
1792,14,GBBIJoGoHIJoAAHIooooxoooDDooxoooFFoo
1793,14,BBIooLoHIooLoHJAALooJKooGxJKDDGEEoFF
1794,14,BBoIoJFGoIoJFGAAoJFGCCxoooHoooooHEEE
1795,14,BBooLMCCoKLMAAoKLMIDDxooIoJFFoxoJHHH
1796,14,oxCCCoDDDJooAAIJoKHoIEEKHFFooxoooooo
1797,14,BBooJoFCCoJoFAAoJoFHIDDKGHIooKGHEEEK
1798,14,xoICCoHoIDDKHAAJoKoooJEEoooJoLooxGGL
1799,14,IBBBCCIoDDoKAAoooKoxFFoKoooJooGGoJHH
1800,14,ooooxoEooooIEAAoHIECCCHIooFGDDooFGoo
1801,14,oBBJCCooIJoLooIAALoxEEKMoFFFKMooGGxo
1802,14,BBBooJooHCCJAAHoIooGDDIooGooxooxoooo
1803,14,HBBCCoHDDKLoAAJKLooIJEExoIooMoooxoMo
1804,14,JBBCCoJDDEENAAKLMNFFKLMooooLxooHHIIo
1805,14,oxoKCCooIKooAAIoLMDDEELMooJFFxooJHHo
1806,14,oBBxDDoEEoKLoAAoKLooIFFFooIJGGooIJHH
1807,14,ooxCCMDDEEoMAAKooMJoKLFFJGGLooJxIIoo
1808,14,BBBIoJooHIoJAAHooKGCCCxKGoEEooFFFooo
1809,14,oIKBBxGIKLooGAALooHJDDDoHJEEMooooxMo
1810,14,BBCCJKEGooJKEGAAJoooIoooFHIoooFHIDDo
1811,14,xoCCLxIEEKLMIAAKoMooJKFFooJoooGGGHHo
1812,14,oxCCKLDDoJKLHAAJoLHoIoooxoIFFFoooGGG
1813,14,ooGBBoooGoooAAGooIooooHIFCCCHIFDDoEE
1814,14,oGoBBoxGooIJFAAoIJFDDDIJooHEEoooHooo
1815,14,HoBBBoHooJCCIAAJoLIoooKLDDEEKLoFFGGG
1816,14,xoICCCooIJoooAAJoooHDDDooHEEKoFFooKx
1817,14,BBBooLoxDDDLAAooKLIEEoKoIoJFFFGGJoHH
1818,14,ooIJBBHoIJooHAAKLoCCCKLoxoooxMFFGGoM
1819,14,JBBCCMJDDEEMJoAALMFFoKLoGGoKxooooKII
1820,14,oBBICCoooIDDAAoIoooHEEEKoHFFJKGGooJo
1821,14,xHCCKoGHoJKoGAAJoLDDIooLxoIFFLoooooo
1822,14,xCCJooHooJDDHAAJKLHoIoKLooIEEMooxGGM
1823,14,ooxoooFHIooKFHIAAKGCCJoKGooJDDGEEEoo
1824,14,BBoJooCCoJoKFAAJoKFoIDDLGHIooLGHIEEo
1825,14,oBBoooooGCCoAAGHooooGHDDxFFHIJooooIJ
1826,14,BBCCCLDDooKLAAooKoIEExooIoJoGGxoJooo
1827,14,xCCoKxooHoKLAAHooLooIEELooIJFFoGGJoo
1828,14,ooHBBBCCHIJxGAAIJoGooooKGoEEEKFFFooo
1829,14,oxCCJKooHoJKAAHIoLDDDIoLGoEEELGoooFF
1830,14,IxoMCCIDDMNoJKAANoJKoooooKLEExGGLHHo
1831,14,BBooooooxooxAAHIoJGoHIoJGEEIooooFFoo
1832,14,ooFoooooFoIxAAGHIJEoGHoJECCHooooDDoo
1833,14,oIoxCCoIoDDoAAooKLEEEoKLHoJFFoHoJoox
1834,14,oBBoJoCCDDJoAAIoJoooIoEExGGooKHHHooK
1835,14,ooIBBxHoIJKLHAAJKLDDDJoooEEoxooGGooo
1836,14,FoooxoFooIooFAAIJooGCCJooGHDDDEEHooo
1837,14,FGoooxFGCCoKAAHJoKooHJDDooIoooooIxoo
1838,14,ooHIBBooHICCoAAJKLoDDJKLxoFFKMoGGGoM
1839,14,oooJBBCCoJKLAAooKLHDDxKMHoIFFMGGIooM
1840,14,ooJBBxooJDDoAAJKooHEEKooHIoKoooIFFox
1841,14,ooIBBoooIJCCoAAJKLoDDJKLoEEExMGGHHoM
1842,14,ooHBBBCCHoJoFGAAJoFGoIooFooIDDEEEIoo
1843,14,ooGHooooGHBBoAAIoooCCIJKDDEEJKooFFoo
1844,14,oBBxoJooooIJoAAoIKoDDDoKooGHEEooGHFF
1845,14,oGBBoKoGxIoKAAHIooFoHxJoFEEoJooooooo
1846,14,GHBBBoGHCCDDAAIJKoooIJKLooIEELoFFooo
1847,14,ooBBxooDDJoMAAoJLMHEEKLoHoIKFFxoIooo
1848,14,oxCCCKoHDDoKoHAAJoEEIoJoooIoFFGGoooo
1849,14,ooooooEFooIJEFAAIJBBBHIJooGHCCooGDDo
1850,15,oooooKGoxCCKGoIAAKGoIJooHoIJDDHEEFFF
1851,15,ooIoxoDDIoLoHxAALoHEEKFFooJKoMooJGGM
1852,15,HBBBCCHoKLMoAAKLMNoJDDDNIJooooIEEFFx
1853,15,BBBooKFHIooKFHIAAKGHIJCCGooJooGDDDEE
1854,15,oIBBCCoIooJKAAooJKDDDEEKHFFGGGHooooo
1855,15,HoBBxoHDDLEEAAKLoNIJKFFNIJKMoNoooMGG
1856,15,BBKooNHoKLMNHAALMNHJCCDDIJoEEEIFFGGG
1857,15,BBBoIJooHoIJAAHoooFGoooxFGDDEEFGoooo
1858,15,BBBooxooGxooAAGHooooGHEEoooooIoFFFoI
1859,15,xCCDDMHooLoMHAALoNIJKEENIJKoooooxGGG
1860,15,BBHoIxoGHoIooGAAIJoGDDDJooooooEEooox
1861,15,EoHoooEFHoBBEFAAIJoxooIJoGDDDKoGoooK
1862,15,BBKooNHoKLMNHAALMNHJoCCCIJDDEEIFFGGG
1863,15,oGBBIooGoHIoAAoHJoCCooJooooxJooEEFFo
1864,15,ooxCCoxIooKoHIAAKoHEEJFFoooJooGGGJoo
1865,15,ooxCCoDDEELoIoAALoIoFFFoJGGKHHJooKoo
1866,15,xooLooJCCLDDJoAAMoKEEEMNKFFGGNHHIIoo
1867,15,BBBLCCDDKLoMHJKAAMHJEEoNIooooNIFFGGG
1868,15,GoIBBxGoIJooGAAJoKHooooKHoxEEKFFFooo
1869,15,HBBooxHoJDDoAAJKLoEEEKLooIFFLooIoGGo
